@relation dataset_p2p5_27_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',0,10428,10428,-3098,7330,729,8059,2925,10984,'byte_8500'
'time_0',10428,-3654,7330,729,8059,2925,10984,-2748,8236,'byte_7500'
'time_0',7330,-177,8059,2925,10984,-2748,8236,-1027,7209,'byte_7500'
'time_0',8059,3775,10984,-2748,8236,-1027,7209,118,7327,'byte_8500'
'time_0',10984,909,8236,-1027,7209,118,7327,727,8054,'byte_10000'
'time_0',8236,-845,7209,118,7327,727,8054,6595,14649,'byte_4500'
'time_1',7209,-7322,7327,727,8054,6595,14649,-10622,4027,'byte_500'
'time_1',7327,4027,8054,6595,14649,-10622,4027,-4024,3,'byte_4000'
'time_1',8054,14646,14649,-10622,4027,-4024,3,3656,3659,'byte_500'
'time_1',14649,368,4027,-4024,3,3656,3659,-3658,1,'byte_500'
'time_1',4027,2,3,3656,3659,-3658,1,-1,0,'byte_10000'
'time_1',3,3659,3659,-3658,1,-1,0,12082,12082,'byte_4000'
'time_2',3659,-12081,1,-1,0,12082,12082,-8419,3663,'byte_4500'
'time_2',1,-3663,0,12082,12082,-8419,3663,364,4027,'byte_4000'
'time_2',0,8055,12082,-8419,3663,364,4027,-364,3663,'byte_500'
'time_2',12082,0,3663,364,4027,-364,3663,-3663,0,'byte_500'
'time_2',3663,4027,4027,-364,3663,-3663,0,0,0,'byte_10000'
'time_2',4027,3663,3663,-3663,0,0,0,12082,12082,'byte_4500'
'time_3',3663,-12082,0,0,0,12082,12082,-8054,4028,'byte_4000'
'time_3',0,-4028,0,12082,12082,-8054,4028,-367,3661,'byte_500'
'time_3',0,8421,12082,-8054,4028,-367,3661,-3661,0,'byte_4000'
'time_3',12082,4028,4028,-367,3661,-3661,0,3661,3661,'byte_4500'
'time_3',4028,0,3661,-3661,0,3661,3661,368,4029,'byte_500'
'time_4',3661,-4029,0,3661,3661,368,4029,-4029,0,'byte_500'
'time_4',0,3661,3661,368,4029,-4029,0,0,0,'byte_500'
'time_4',3661,4029,4029,-4029,0,0,0,0,0,'byte_4500'
'time_4',4029,0,0,0,0,0,0,4031,4031,'byte_500'
'time_4',0,-4031,0,0,0,4031,4031,-4031,0,'byte_4500'
'time_4',0,0,0,4031,4031,-4031,0,4027,4027,'byte_500'
'time_5',0,4,4031,-4031,0,4027,4027,-4027,0,'byte_500'
'time_5',4031,0,0,4027,4027,-4027,0,0,0,'byte_4500'
'time_5',0,4027,4027,-4027,0,0,0,4027,4027,'byte_500'
'time_5',4027,-4027,0,0,0,4027,4027,-4027,0,'byte_500'
'time_5',0,0,0,4027,4027,-4027,0,0,0,'byte_500'
