@relation dataset_p2p5_10_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',3662,0,0,14657,14657,-6376,8281,-4620,3661,12459,16120,-1472,14648,'byte_4500'
'time_0',0,9,14657,-6376,8281,-4620,3661,12459,16120,-1472,14648,-6362,8286,'byte_7500'
'time_0',14657,-5,8281,-4620,3661,12459,16120,-1472,14648,-6362,8286,-4624,3662,'byte_500'
'time_0',8281,-1,3661,12459,16120,-1472,14648,-6362,8286,-4624,3662,-3484,178,'byte_4000'
'time_0',3661,15942,16120,-1472,14648,-6362,8286,-4624,3662,-3484,178,7699,7877,'byte_4000'
'time_0',16120,6771,14648,-6362,8286,-4624,3662,-3484,178,7699,7877,-4216,3661,'byte_4500'
'time_1',14648,4625,8286,-4624,3662,-3484,178,7699,7877,-4216,3661,366,4027,'byte_4000'
'time_1',8286,-365,3662,-3484,178,7699,7877,-4216,3661,366,4027,-319,3708,'byte_4500'
'time_1',3662,-3530,178,7699,7877,-4216,3661,366,4027,-319,3708,4341,8049,'byte_500'
'time_1',178,-172,7877,-4216,3661,366,4027,-319,3708,4341,8049,-4388,3661,'byte_500'
'time_1',7877,0,3661,366,4027,-319,3708,4341,8049,-4388,3661,-3659,2,'byte_4500'
'time_1',3661,4025,4027,-319,3708,4341,8049,-4388,3661,-3659,2,4024,4026,'byte_500'
