@relation dataset_day_23_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',297,145758,145758,-28578,117180,-112484,4696,-4435,261,60353,60614,-44134,16480,'byte_10000'
'time_0',145758,100700,117180,-112484,4696,-4435,261,60353,60614,-44134,16480,50677,67157,'byte_10000'
'time_0',117180,-62461,4696,-4435,261,60353,60614,-44134,16480,50677,67157,-8104,59053,'byte_10000'
'time_0',4696,-58792,261,60353,60614,-44134,16480,50677,67157,-8104,59053,-24879,34174,'byte_10000'
'time_0',261,26440,60614,-44134,16480,50677,67157,-8104,59053,-24879,34174,82615,116789,'byte_10000'
'time_0',60614,-100309,16480,50677,67157,-8104,59053,-24879,34174,82615,116789,-51950,64839,'byte_10000'
'time_1',16480,2318,67157,-8104,59053,-24879,34174,82615,116789,-51950,64839,-35182,29657,'byte_10000'
'time_1',67157,29396,59053,-24879,34174,82615,116789,-51950,64839,-35182,29657,90626,120283,'byte_10000'
'time_1',59053,-86109,34174,82615,116789,-51950,64839,-35182,29657,90626,120283,-23371,96912,'byte_10000'
'time_1',34174,19877,116789,-51950,64839,-35182,29657,90626,120283,-23371,96912,-64637,32275,'byte_5500'
'time_1',116789,32564,64839,-35182,29657,90626,120283,-23371,96912,-64637,32275,-26949,5326,'byte_500'
'time_1',64839,24331,29657,90626,120283,-23371,96912,-64637,32275,-26949,5326,-5202,124,'byte_500'
'time_2',29657,120159,120283,-23371,96912,-64637,32275,-26949,5326,-5202,124,224,348,'byte_10000'
'time_2',120283,96564,96912,-64637,32275,-26949,5326,-5202,124,224,348,36402,36750,'byte_10000'
'time_2',96912,-4475,32275,-26949,5326,-5202,124,224,348,36402,36750,17325,54075,'byte_500'
'time_2',32275,-48749,5326,-5202,124,224,348,36402,36750,17325,54075,-53961,114,'byte_500'
'time_2',5326,10,124,224,348,36402,36750,17325,54075,-53961,114,-114,0,'byte_500'
'time_2',124,348,348,36402,36750,17325,54075,-53961,114,-114,0,82,82,'byte_10000'
'time_3',348,36668,36750,17325,54075,-53961,114,-114,0,82,82,64494,64576,'byte_500'
'time_3',36750,-10501,54075,-53961,114,-114,0,82,82,64494,64576,-64576,0,'byte_500'
'time_3',54075,114,114,-114,0,82,82,64494,64576,-64576,0,0,0,'byte_500'
'time_3',114,0,0,82,82,64494,64576,-64576,0,0,0,0,0,'byte_500'
'time_3',0,82,82,64494,64576,-64576,0,0,0,0,0,0,0,'byte_500'
'time_4',82,64576,64576,-64576,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',64576,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,32224,32224,'byte_500'
'time_7',0,-32224,0,0,0,0,0,0,0,32224,32224,-32224,0,'byte_500'
'time_7',0,0,0,0,0,0,0,32224,32224,-32224,0,0,0,'byte_500'
'time_7',0,0,0,0,0,32224,32224,-32224,0,0,0,0,0,'byte_10000'
'time_7',0,0,0,32224,32224,-32224,0,0,0,0,0,32218,32218,'byte_500'
'time_7',0,6,32224,-32224,0,0,0,0,0,32218,32218,-32218,0,'byte_500'
'time_8',32224,0,0,0,0,0,0,32218,32218,-32218,0,0,0,'byte_10000'
'time_8',0,0,0,0,0,32218,32218,-32218,0,0,0,34832,34832,'byte_10000'
'time_8',0,-34832,0,32218,32218,-32218,0,0,0,34832,34832,-5514,29318,'byte_500'
'time_8',0,2900,32218,-32218,0,0,0,34832,34832,-5514,29318,-29318,0,'byte_10000'
'time_8',32218,0,0,0,0,34832,34832,-5514,29318,-29318,0,32218,32218,'byte_500'
'time_8',0,-32218,0,34832,34832,-5514,29318,-29318,0,32218,32218,-32218,0,'byte_500'
'time_9',0,34832,34832,-5514,29318,-29318,0,32218,32218,-32218,0,0,0,'byte_10000'
'time_9',34832,29318,29318,-29318,0,32218,32218,-32218,0,0,0,58584,58584,'byte_10000'
'time_9',29318,-58584,0,32218,32218,-32218,0,0,0,58584,58584,-26366,32218,'byte_500'
'time_9',0,0,32218,-32218,0,0,0,58584,58584,-26366,32218,-32192,26,'byte_10000'
'time_9',32218,-26,0,0,0,58584,58584,-26366,32218,-32192,26,29245,29271,'byte_500'
'time_9',0,-29271,0,58584,58584,-26366,32218,-32192,26,29245,29271,-29271,0,'byte_500'
'time_10',0,58584,58584,-26366,32218,-32192,26,29245,29271,-29271,0,0,0,'byte_500'
'time_10',58584,32218,32218,-32192,26,29245,29271,-29271,0,0,0,0,0,'byte_10000'
'time_10',32218,26,26,29245,29271,-29271,0,0,0,0,0,29296,29296,'byte_500'
'time_10',26,-25,29271,-29271,0,0,0,0,0,29296,29296,-29296,0,'byte_10000'
'time_10',29271,0,0,0,0,0,0,29296,29296,-29296,0,29289,29289,'byte_500'
'time_10',0,-29289,0,0,0,29296,29296,-29296,0,29289,29289,-29289,0,'byte_10000'
'time_11',0,0,0,29296,29296,-29296,0,29289,29289,-29289,0,64436,64436,'byte_500'
'time_11',0,-35140,29296,-29296,0,29289,29289,-29289,0,64436,64436,-64424,12,'byte_10000'
'time_11',29296,-12,0,29289,29289,-29289,0,64436,64436,-64424,12,123841,123853,'byte_10000'
'time_11',0,-94564,29289,-29289,0,64436,64436,-64424,12,123841,123853,-78401,45452,'byte_10000'
'time_11',29289,-45452,0,64436,64436,-64424,12,123841,123853,-78401,45452,-4451,41001,'byte_500'
'time_11',0,23435,64436,-64424,12,123841,123853,-78401,45452,-4451,41001,-40860,141,'byte_10000'
'time_12',64436,-129,12,123841,123853,-78401,45452,-4451,41001,-40860,141,62345,62486,'byte_2500'
'time_12',12,61367,123853,-78401,45452,-4451,41001,-40860,141,62345,62486,-60318,2168,'byte_10000'
'time_12',123853,43284,45452,-4451,41001,-40860,141,62345,62486,-60318,2168,56094,58262,'byte_10000'
'time_12',45452,-17261,41001,-40860,141,62345,62486,-60318,2168,56094,58262,6394,64656,'byte_10000'
'time_12',41001,-64515,141,62345,62486,-60318,2168,56094,58262,6394,64656,-7268,57388,'byte_10000'
'time_13',141,5098,62486,-60318,2168,56094,58262,6394,64656,-7268,57388,-24814,32574,'byte_10000'
'time_13',62486,-30406,2168,56094,58262,6394,64656,-7268,57388,-24814,32574,-3272,29302,'byte_10000'
'time_13',2168,28960,58262,6394,64656,-7268,57388,-24814,32574,-3272,29302,22971,52273,'byte_500'
'time_13',58262,12383,64656,-7268,57388,-24814,32574,-3272,29302,22971,52273,-51948,325,'byte_500'
'time_13',64656,57063,57388,-24814,32574,-3272,29302,22971,52273,-51948,325,94,419,'byte_500'
'time_13',57388,32155,32574,-3272,29302,22971,52273,-51948,325,94,419,-27,392,'byte_500'
'time_14',32574,28910,29302,22971,52273,-51948,325,94,419,-27,392,-321,71,'byte_500'
'time_14',29302,52202,52273,-51948,325,94,419,-27,392,-321,71,313,384,'byte_500'
'time_14',52273,-59,325,94,419,-27,392,-321,71,313,384,-68,316,'byte_500'
'time_14',325,103,419,-27,392,-321,71,313,384,-68,316,-289,27,'byte_500'
'time_14',419,365,392,-321,71,313,384,-68,316,-289,27,29,56,'byte_500'
'time_14',392,15,71,313,384,-68,316,-289,27,29,56,-35,21,'byte_500'
'time_15',71,363,384,-68,316,-289,27,29,56,-35,21,213,234,'byte_500'
'time_15',384,82,316,-289,27,29,56,-35,21,213,234,-139,95,'byte_500'
'time_15',316,-68,27,29,56,-35,21,213,234,-139,95,-27,68,'byte_500'
'time_15',27,-12,56,-35,21,213,234,-139,95,-27,68,250,318,'byte_500'
'time_15',56,-297,21,213,234,-139,95,-27,68,250,318,-98,220,'byte_500'
'time_16',21,14,234,-139,95,-27,68,250,318,-98,220,95,315,'byte_500'
'time_16',234,-220,95,-27,68,250,318,-98,220,95,315,-46,269,'byte_500'
'time_16',95,-201,68,250,318,-98,220,95,315,-46,269,-183,86,'byte_500'
'time_16',68,232,318,-98,220,95,315,-46,269,-183,86,-2,84,'byte_1000'
'time_16',318,136,220,95,315,-46,269,-183,86,-2,84,859,943,'byte_500'
'time_16',220,-628,315,-46,269,-183,86,-2,84,859,943,-700,243,'byte_1000'
'time_17',315,26,269,-183,86,-2,84,859,943,-700,243,318,561,'byte_500'
'time_17',269,-475,86,-2,84,859,943,-700,243,318,561,-246,315,'byte_1000'
'time_17',86,-231,84,859,943,-700,243,318,561,-246,315,426,741,'byte_500'
'time_17',84,202,943,-700,243,318,561,-246,315,426,741,-314,427,'byte_500'
'time_17',943,-184,243,318,561,-246,315,426,741,-314,427,14,441,'byte_500'
'time_17',243,120,561,-246,315,426,741,-314,427,14,441,-205,236,'byte_500'
'time_18',561,79,315,426,741,-314,427,14,441,-205,236,-108,128,'byte_500'
'time_18',315,613,741,-314,427,14,441,-205,236,-108,128,-39,89,'byte_1000'
'time_18',741,338,427,14,441,-205,236,-108,128,-39,89,602,691,'byte_500'
'time_18',427,-250,441,-205,236,-108,128,-39,89,602,691,-333,358,'byte_500'
'time_18',441,-122,236,-108,128,-39,89,602,691,-333,358,-159,199,'byte_1500'
'time_19',236,-71,128,-39,89,602,691,-333,358,-159,199,1046,1245,'byte_1500'
'time_19',128,-1156,89,602,691,-333,358,-159,199,1046,1245,-141,1104,'byte_500'
'time_19',89,-413,691,-333,358,-159,199,1046,1245,-141,1104,-979,125,'byte_1000'
'time_19',691,233,358,-159,199,1046,1245,-141,1104,-979,125,512,637,'byte_1000'
'time_19',358,-438,199,1046,1245,-141,1104,-979,125,512,637,-129,508,'byte_1000'
'time_19',199,737,1245,-141,1104,-979,125,512,637,-129,508,487,995,'byte_1000'
'time_20',1245,109,1104,-979,125,512,637,-129,508,487,995,-311,684,'byte_500'
'time_20',1104,-559,125,512,637,-129,508,487,995,-311,684,-349,335,'byte_500'
'time_20',125,302,637,-129,508,487,995,-311,684,-349,335,153,488,'byte_500'
'time_20',637,20,508,487,995,-311,684,-349,335,153,488,-54,434,'byte_500'
'time_20',508,561,995,-311,684,-349,335,153,488,-54,434,-247,187,'byte_1500'
'time_21',995,497,684,-349,335,153,488,-54,434,-247,187,895,1082,'byte_1000'
'time_21',684,-747,335,153,488,-54,434,-247,187,895,1082,-573,509,'byte_1000'
'time_21',335,-21,488,-54,434,-247,187,895,1082,-573,509,318,827,'byte_1500'
'time_21',488,-393,434,-247,187,895,1082,-573,509,318,827,403,1230,'byte_1500'
'time_21',434,-1043,187,895,1082,-573,509,318,827,403,1230,-163,1067,'byte_1000'
'time_21',187,15,1082,-573,509,318,827,403,1230,-163,1067,-152,915,'byte_500'
'time_22',1082,-406,509,318,827,403,1230,-163,1067,-152,915,-790,125,'byte_500'
'time_22',509,702,827,403,1230,-163,1067,-152,915,-790,125,7,132,'byte_1000'
'time_22',827,1098,1230,-163,1067,-152,915,-790,125,7,132,840,972,'byte_1000'
'time_22',1230,95,1067,-152,915,-790,125,7,132,840,972,-284,688,'byte_500'
'time_22',1067,227,915,-790,125,7,132,840,972,-284,688,-391,297,'byte_10000'
'time_23',915,-172,125,7,132,840,972,-284,688,-391,297,145461,145758,'byte_10000'
'time_23',125,-145626,132,840,972,-284,688,-391,297,145461,145758,-28578,117180,'byte_5000'
'time_23',132,-116208,972,-284,688,-391,297,145461,145758,-28578,117180,-112484,4696,'byte_500'
'time_23',972,-4008,688,-391,297,145461,145758,-28578,117180,-112484,4696,-4435,261,'byte_10000'
