@relation dataset_day_25_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',830,32267,32267,-2995,29272,-29207,65,6,71,64274,64345,-34860,29485,'byte_10000'
'time_0',32267,-213,29272,-29207,65,6,71,64274,64345,-34860,29485,-158,29327,'byte_10000'
'time_0',29272,-29262,65,6,71,64274,64345,-34860,29485,-158,29327,66700,96027,'byte_10000'
'time_0',65,-95956,71,64274,64345,-34860,29485,-158,29327,66700,96027,-31218,64809,'byte_500'
'time_0',71,-464,64345,-34860,29485,-158,29327,66700,96027,-31218,64809,-6189,58620,'byte_500'
'time_0',64345,-29135,29485,-158,29327,66700,96027,-31218,64809,-6189,58620,-58398,222,'byte_500'
'time_1',29485,29105,29327,66700,96027,-31218,64809,-6189,58620,-58398,222,96428,96650,'byte_10000'
'time_1',29327,-623,96027,-31218,64809,-6189,58620,-58398,222,96428,96650,-67231,29419,'byte_500'
'time_1',96027,35390,64809,-6189,58620,-58398,222,96428,96650,-67231,29419,2843,32262,'byte_500'
'time_1',64809,26358,58620,-58398,222,96428,96650,-67231,29419,2843,32262,129018,161280,'byte_500'
'time_1',58620,-161058,222,96428,96650,-67231,29419,2843,32262,129018,161280,-102757,58523,'byte_500'
'time_1',222,38127,96650,-67231,29419,2843,32262,129018,161280,-102757,58523,3349,61872,'byte_10000'
'time_2',96650,-32453,29419,2843,32262,129018,161280,-102757,58523,3349,61872,-32490,29382,'byte_500'
'time_2',29419,2880,32262,129018,161280,-102757,58523,3349,61872,-32490,29382,-17668,11714,'byte_500'
'time_2',32262,149566,161280,-102757,58523,3349,61872,-32490,29382,-17668,11714,-11714,0,'byte_500'
'time_2',161280,58523,58523,3349,61872,-32490,29382,-17668,11714,-11714,0,0,0,'byte_500'
'time_2',58523,61872,61872,-32490,29382,-17668,11714,-11714,0,0,0,0,0,'byte_500'
'time_2',61872,29382,29382,-17668,11714,-11714,0,0,0,0,0,58602,58602,'byte_500'
'time_3',29382,-46888,11714,-11714,0,0,0,0,0,58602,58602,-58602,0,'byte_500'
'time_3',11714,0,0,0,0,0,0,58602,58602,-58602,0,32,32,'byte_500'
'time_3',0,-32,0,0,0,58602,58602,-58602,0,32,32,-32,0,'byte_500'
'time_3',0,0,0,58602,58602,-58602,0,32,32,-32,0,0,0,'byte_500'
'time_3',0,58602,58602,-58602,0,32,32,-32,0,0,0,64449,64449,'byte_500'
'time_4',58602,-64449,0,32,32,-32,0,0,0,64449,64449,-64449,0,'byte_500'
'time_4',0,32,32,-32,0,0,0,64449,64449,-64449,0,0,0,'byte_500'
'time_4',32,0,0,0,0,64449,64449,-64449,0,0,0,0,0,'byte_500'
'time_4',0,0,0,64449,64449,-64449,0,0,0,0,0,0,0,'byte_500'
'time_4',0,64449,64449,-64449,0,0,0,0,0,0,0,0,0,'byte_500'
'time_4',64449,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_500'
'time_6',0,0,0,0,0,0,0,0,0,0,0,0,0,'byte_10000'
'time_6',0,0,0,0,0,0,0,0,0,0,0,32224,32224,'byte_500'
'time_7',0,-32224,0,0,0,0,0,0,0,32224,32224,-32224,0,'byte_10000'
'time_7',0,0,0,0,0,0,0,32224,32224,-32224,0,29324,29324,'byte_500'
'time_7',0,-29324,0,0,0,32224,32224,-32224,0,29324,29324,2900,32224,'byte_500'
'time_7',0,-32224,0,32224,32224,-32224,0,29324,29324,2900,32224,0,32224,'byte_500'
'time_7',0,0,32224,-32224,0,29324,29324,2900,32224,0,32224,-32224,0,'byte_10000'
'time_7',32224,0,0,29324,29324,2900,32224,0,32224,-32224,0,96673,96673,'byte_500'
'time_8',0,-67349,29324,2900,32224,0,32224,-32224,0,96673,96673,-96673,0,'byte_10000'
'time_8',29324,32224,32224,0,32224,-32224,0,96673,96673,-96673,0,32224,32224,'byte_10000'
'time_8',32224,0,32224,-32224,0,96673,96673,-96673,0,32224,32224,-32224,0,'byte_500'
'time_8',32224,0,0,96673,96673,-96673,0,32224,32224,-32224,0,29295,29295,'byte_500'
'time_8',0,67378,96673,-96673,0,32224,32224,-32224,0,29295,29295,-29295,0,'byte_10000'
'time_9',96673,0,0,32224,32224,-32224,0,29295,29295,-29295,0,29295,29295,'byte_10000'
'time_9',0,2929,32224,-32224,0,29295,29295,-29295,0,29295,29295,-29295,0,'byte_10000'
'time_9',32224,0,0,29295,29295,-29295,0,29295,29295,-29295,0,0,0,'byte_10000'
'time_9',0,29295,29295,-29295,0,29295,29295,-29295,0,0,0,0,0,'byte_10000'
'time_9',29295,0,0,29295,29295,-29295,0,0,0,0,0,32224,32224,'byte_500'
'time_9',0,-2929,29295,-29295,0,0,0,0,0,32224,32224,-32195,29,'byte_10000'
'time_10',29295,-29,0,0,0,0,0,32224,32224,-32195,29,32163,32192,'byte_10000'
'time_10',0,-32192,0,0,0,32224,32224,-32195,29,32163,32192,32,32224,'byte_10000'
'time_10',0,-32224,0,32224,32224,-32195,29,32163,32192,32,32224,-32224,0,'byte_500'
'time_10',0,32224,32224,-32195,29,32163,32192,32,32224,-32224,0,0,0,'byte_10000'
'time_10',32224,29,29,32163,32192,32,32224,-32224,0,0,0,29307,29307,'byte_500'
'time_10',29,2885,32192,32,32224,-32224,0,0,0,29307,29307,2917,32224,'byte_10000'
'time_11',32192,0,32224,-32224,0,0,0,29307,29307,2917,32224,-2929,29295,'byte_500'
'time_11',32224,-29295,0,0,0,29307,29307,2917,32224,-2929,29295,19795,49090,'byte_10000'
'time_11',0,-49090,0,29307,29307,2917,32224,-2929,29295,19795,49090,-19783,29307,'byte_10000'
'time_11',0,0,29307,2917,32224,-2929,29295,19795,49090,-19783,29307,-29268,39,'byte_10000'
'time_11',29307,32185,32224,-2929,29295,19795,49090,-19783,29307,-29268,39,29256,29295,'byte_500'
'time_11',32224,0,29295,19795,49090,-19783,29307,-29268,39,29256,29295,35133,64428,'byte_500'
'time_12',29295,-15338,49090,-19783,29307,-29268,39,29256,29295,35133,64428,21,64449,'byte_500'
'time_12',49090,-35142,29307,-29268,39,29256,29295,35133,64428,21,64449,-64309,140,'byte_1000'
'time_12',29307,-101,39,29256,29295,35133,64428,21,64449,-64309,140,64262,64402,'byte_500'
'time_12',39,-35107,29295,35133,64428,21,64449,-64309,140,64262,64402,-64389,13,'byte_500'
'time_12',29295,64415,64428,21,64449,-64309,140,64262,64402,-64389,13,32400,32413,'byte_500'
'time_13',64428,32036,64449,-64309,140,64262,64402,-64389,13,32400,32413,-32065,348,'byte_500'
'time_13',64449,-208,140,64262,64402,-64389,13,32400,32413,-32065,348,31874,32222,'byte_500'
'time_13',140,32180,64402,-64389,13,32400,32413,-32065,348,31874,32222,64978,97200,'byte_500'
'time_13',64402,-97187,13,32400,32413,-32065,348,31874,32222,64978,97200,-51093,46107,'byte_500'
'time_13',13,-13694,32413,-32065,348,31874,32222,64978,97200,-51093,46107,-45853,254,'byte_1000'
'time_13',32413,94,348,31874,32222,64978,97200,-51093,46107,-45853,254,-89,165,'byte_500'
'time_14',348,32057,32222,64978,97200,-51093,46107,-45853,254,-89,165,312,477,'byte_500'
'time_14',32222,96723,97200,-51093,46107,-45853,254,-89,165,312,477,135,612,'byte_500'
'time_14',97200,45495,46107,-45853,254,-89,165,312,477,135,612,-343,269,'byte_500'
'time_14',46107,-15,254,-89,165,312,477,135,612,-343,269,-1,268,'byte_500'
'time_14',254,-103,165,312,477,135,612,-343,269,-1,268,-141,127,'byte_500'
'time_14',165,350,477,135,612,-343,269,-1,268,-141,127,245,372,'byte_1000'
'time_15',477,240,612,-343,269,-1,268,-141,127,245,372,-107,265,'byte_1000'
'time_15',612,4,269,-1,268,-141,127,245,372,-107,265,-26,239,'byte_500'
'time_15',269,29,268,-141,127,245,372,-107,265,-26,239,-48,191,'byte_500'
'time_15',268,-64,127,245,372,-107,265,-26,239,-48,191,333,524,'byte_500'
'time_15',127,-152,372,-107,265,-26,239,-48,191,333,524,-58,466,'byte_500'
'time_16',372,-201,265,-26,239,-48,191,333,524,-58,466,-335,131,'byte_1000'
'time_16',265,108,239,-48,191,333,524,-58,466,-335,131,270,401,'byte_1000'
'time_16',239,-210,191,333,524,-58,466,-335,131,270,401,-197,204,'byte_1000'
'time_16',191,320,524,-58,466,-335,131,270,401,-197,204,166,370,'byte_500'
'time_16',524,96,466,-335,131,270,401,-197,204,166,370,-245,125,'byte_500'
'time_16',466,6,131,270,401,-197,204,166,370,-245,125,391,516,'byte_500'
'time_17',131,-115,401,-197,204,166,370,-245,125,391,516,182,698,'byte_500'
'time_17',401,-494,204,166,370,-245,125,391,516,182,698,-408,290,'byte_500'
'time_17',204,80,370,-245,125,391,516,182,698,-408,290,-82,208,'byte_1000'
'time_17',370,-83,125,391,516,182,698,-408,290,-82,208,164,372,'byte_1500'
'time_17',125,144,516,182,698,-408,290,-82,208,164,372,-356,16,'byte_1000'
'time_17',516,682,698,-408,290,-82,208,164,372,-356,16,552,568,'byte_500'
'time_18',698,-278,290,-82,208,164,372,-356,16,552,568,183,751,'byte_1000'
'time_18',290,-543,208,164,372,-356,16,552,568,183,751,-109,642,'byte_500'
'time_18',208,-270,372,-356,16,552,568,183,751,-109,642,-337,305,'byte_500'
'time_18',372,-289,16,552,568,183,751,-109,642,-337,305,192,497,'byte_500'
'time_18',16,71,568,183,751,-109,642,-337,305,192,497,-273,224,'byte_500'
'time_19',568,527,751,-109,642,-337,305,192,497,-273,224,168,392,'byte_1000'
'time_19',751,250,642,-337,305,192,497,-273,224,168,392,-355,37,'byte_1500'
'time_19',642,268,305,192,497,-273,224,168,392,-355,37,750,787,'byte_1000'
'time_19',305,-290,497,-273,224,168,392,-355,37,750,787,337,1124,'byte_500'
'time_19',497,-900,224,168,392,-355,37,750,787,337,1124,-488,636,'byte_1000'
'time_19',224,-244,392,-355,37,750,787,337,1124,-488,636,-386,250,'byte_500'
'time_20',392,-213,37,750,787,337,1124,-488,636,-386,250,509,759,'byte_1000'
'time_20',37,28,787,337,1124,-488,636,-386,250,509,759,-696,63,'byte_500'
'time_20',787,1061,1124,-488,636,-386,250,509,759,-696,63,40,103,'byte_500'
'time_20',1124,533,636,-386,250,509,759,-696,63,40,103,53,156,'byte_500'
'time_20',636,94,250,509,759,-696,63,40,103,53,156,-45,111,'byte_1500'
'time_21',250,648,759,-696,63,40,103,53,156,-45,111,520,631,'byte_1000'
'time_21',759,-568,63,40,103,53,156,-45,111,520,631,489,1120,'byte_10000'
'time_21',63,-1017,103,53,156,-45,111,520,631,489,1120,-133,987,'byte_10000'
'time_21',103,-831,156,-45,111,520,631,489,1120,-133,987,-502,485,'byte_500'
'time_21',156,-374,111,520,631,489,1120,-133,987,-502,485,323,808,'byte_500'
'time_21',111,-177,631,489,1120,-133,987,-502,485,323,808,-410,398,'byte_10000'
'time_22',631,722,1120,-133,987,-502,485,323,808,-410,398,468,866,'byte_10000'
'time_22',1120,121,987,-502,485,323,808,-410,398,468,866,-856,10,'byte_10000'
'time_22',987,475,485,323,808,-410,398,468,866,-856,10,298,308,'byte_10000'
'time_22',485,500,808,-410,398,468,866,-856,10,298,308,-286,22,'byte_10000'
'time_22',808,376,398,468,866,-856,10,298,308,-286,22,1039,1061,'byte_10000'
'time_23',398,-195,866,-856,10,298,308,-286,22,1039,1061,-231,830,'byte_500'
'time_23',866,-820,10,298,308,-286,22,1039,1061,-231,830,31437,32267,'byte_10000'
'time_23',10,-31959,308,-286,22,1039,1061,-231,830,31437,32267,-2995,29272,'byte_10000'
'time_23',308,-29250,22,1039,1061,-231,830,31437,32267,-2995,29272,-29207,65,'byte_10000'
'time_23',22,996,1061,-231,830,31437,32267,-2995,29272,-29207,65,6,71,'byte_10000'
'time_23',1061,759,830,31437,32267,-2995,29272,-29207,65,6,71,64274,64345,'byte_10000'
