@relation dataset_day_1
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',449,39,96630,136,96750,'byte_10000'
'time_0',39,96630,136,96750,59652,'byte_10000'
'time_0',96630,136,96750,59652,64766,'byte_500'
'time_0',136,96750,59652,64766,32,'byte_10000'
'time_0',96750,59652,64766,32,29580,'byte_10000'
'time_0',59652,64766,32,29580,32214,'byte_10000'
'time_1',64766,32,29580,32214,29767,'byte_5000'
'time_1',32,29580,32214,29767,4745,'byte_10000'
'time_1',29580,32214,29767,4745,54663,'byte_10000'
'time_1',32214,29767,4745,54663,29387,'byte_500'
'time_1',29767,4745,54663,29387,431,'byte_10000'
'time_1',4745,54663,29387,431,29141,'byte_10000'
'time_2',54663,29387,431,29141,32464,'byte_10000'
'time_2',29387,431,29141,32464,146783,'byte_10000'
'time_2',431,29141,32464,146783,96664,'byte_10000'
'time_2',29141,32464,146783,96664,64449,'byte_0'
'time_2',32464,146783,96664,64449,0,'byte_10000'
'time_2',146783,96664,64449,0,32224,'byte_10000'
'time_3',96664,64449,0,32224,28618,'byte_0'
'time_3',64449,0,32224,28618,0,'byte_10000'
'time_3',0,32224,28618,0,29295,'byte_0'
'time_3',32224,28618,0,29295,0,'byte_0'
'time_3',28618,0,29295,0,0,'byte_10000'
'time_4',0,29295,0,0,29295,'byte_0'
'time_4',29295,0,0,29295,0,'byte_0'
'time_4',0,0,29295,0,0,'byte_10000'
'time_4',0,29295,0,0,32224,'byte_0'
'time_4',29295,0,0,32224,0,'byte_0'
'time_4',0,0,32224,0,0,'byte_0'
'time_5',0,32224,0,0,0,'byte_0'
'time_5',32224,0,0,0,0,'byte_0'
